Date,Open,High,Low,Close,Volume
2023-02-05 13:15:00,23090.14,23158.78,23083.95,23150.16,3505.30562
2023-02-05 13:30:00,23150.11,23218.28,23124.58,23191.66,3862.45449
2023-02-05 13:45:00,23191.65,23209.71,23152.11,23167.62,2254.57654
2023-02-05 14:00:00,23166.96,23200.0,23146.58,23165.55,2297.85469
2023-02-05 14:15:00,23165.55,23193.99,23140.0,23190.03,2354.05887
2023-02-05 14:30:00,23191.04,23212.16,23167.38,23174.29,2510.01108
2023-02-05 14:45:00,23174.29,23187.13,23152.53,23163.45,2343.55759
2023-02-05 15:00:00,23163.45,23203.64,23155.21,23187.36,2130.26186
2023-02-05 15:15:00,23187.36,23201.28,23150.67,23155.47,1980.21317
2023-02-05 15:30:00,23156.37,23165.85,23072.53,23098.47,3889.54444
2023-02-05 15:45:00,23098.47,23120.74,23060.01,23096.16,2713.88595
2023-02-05 16:00:00,23096.92,23125.0,23034.97,23073.93,3890.5909
2023-02-05 16:15:00,23072.75,23148.95,22990.8,23140.16,4720.47939
2023-02-05 16:30:00,23140.16,23157.75,23082.42,23103.28,2265.03863
2023-02-05 16:45:00,23103.28,23126.33,23061.34,23075.54,1948.02657
2023-02-05 17:00:00,23075.53,23088.8,23011.16,23026.87,2826.03996
2023-02-05 17:15:00,23025.6,23108.3,22892.23,23055.22,6197.12505
2023-02-05 17:30:00,23054.52,23056.37,22889.0,22916.68,5874.18432
2023-02-05 17:45:00,22916.47,22932.56,22807.99,22851.48,7047.91389
2023-02-05 18:00:00,22851.48,22904.86,22815.0,22897.41,3185.43543
2023-02-05 18:15:00,22897.41,22950.9,22870.0,22885.73,2835.41343
2023-02-05 18:30:00,22886.48,22906.3,22836.58,22876.49,2196.86224
2023-02-05 18:45:00,22875.46,22912.56,22826.0,22843.92,2329.63763
2023-02-05 19:00:00,22843.92,22869.99,22805.0,22848.5,2818.23186
2023-02-05 19:15:00,22847.41,22885.0,22743.0,22868.71,3910.67141
2023-02-05 19:30:00,22870.35,22911.69,22846.49,22904.14,2809.19241
2023-02-05 19:45:00,22904.14,22916.33,22887.61,22891.8,1729.31107
2023-02-05 20:00:00,22892.65,22900.0,22869.32,22891.9,1630.55077
2023-02-05 20:15:00,22891.18,22942.03,22871.15,22929.71,1899.17625
2023-02-05 20:30:00,22929.71,22931.61,22852.92,22864.25,2015.63007
2023-02-05 20:45:00,22864.26,22889.28,22852.01,22886.3,1427.68628
2023-02-05 21:00:00,22886.9,22891.21,22795.01,22841.23,2750.45835
2023-02-05 21:15:00,22841.23,22886.99,22832.59,22886.6,1355.43674
2023-02-05 21:30:00,22886.6,22897.7,22852.88,22881.64,1500.33488
2023-02-05 21:45:00,22881.64,22897.86,22866.0,22896.41,1107.94628
2023-02-05 22:00:00,22896.41,22973.22,22887.13,22959.51,2166.46088
2023-02-05 22:15:00,22960.63,23018.08,22927.29,22970.0,2583.42357
2023-02-05 22:30:00,22970.0,23027.48,22962.54,23006.7,1613.19097
2023-02-05 22:45:00,23007.3,23030.0,22972.96,22979.51,1335.32029
2023-02-05 23:00:00,22979.51,23005.81,22928.75,22966.06,3117.98761
2023-02-05 23:15:00,22965.0,22981.26,22931.61,22933.9,1525.48839
2023-02-05 23:30:00,22933.9,22966.23,22900.91,22953.94,2027.98589
2023-02-05 23:45:00,22953.94,22965.22,22925.15,22932.91,1404.64046
2023-02-06 00:00:00,22932.91,23004.0,22918.61,23000.3,2229.05089
2023-02-06 00:15:00,23000.3,23062.0,22980.0,23052.94,2176.44245
2023-02-06 00:30:00,23052.94,23094.92,23025.24,23076.26,2454.16159
2023-02-06 00:45:00,23076.26,23089.17,23038.11,23054.44,1563.17141
2023-02-06 01:00:00,23055.04,23066.02,23017.33,23025.05,1851.55512
2023-02-06 01:15:00,23025.85,23044.79,23001.8,23006.15,1515.07336
2023-02-06 01:30:00,23006.15,23026.85,22964.16,23011.11,1895.68955
2023-02-06 01:45:00,23012.11,23024.5,22971.04,22978.08,1477.31329
2023-02-06 02:00:00,22977.72,23003.83,22975.37,22995.09,1271.25774
2023-02-06 02:15:00,22995.12,22998.94,22954.67,22961.11,1513.28943
2023-02-06 02:30:00,22960.67,22975.7,22941.26,22959.0,1496.7432
2023-02-06 02:45:00,22959.0,22959.41,22869.03,22877.82,2690.15659
2023-02-06 03:00:00,22878.52,22916.12,22823.0,22911.79,2761.80374
2023-02-06 03:15:00,22910.92,22923.25,22895.42,22914.3,1753.59543
2023-02-06 03:30:00,22914.81,22923.25,22882.52,22917.84,1517.13071
2023-02-06 03:45:00,22917.84,22924.85,22883.42,22895.48,1406.45085
2023-02-06 04:00:00,22895.48,22928.2,22888.35,22924.2,1372.85539
2023-02-06 04:15:00,22924.19,22926.35,22890.83,22910.36,1392.9407
2023-02-06 04:30:00,22910.36,22922.39,22898.37,22910.36,1321.62291
2023-02-06 04:45:00,22910.25,22910.47,22868.86,22873.12,1947.79825
2023-02-06 05:00:00,22873.11,22890.56,22869.15,22874.61,1540.95706
2023-02-06 05:15:00,22874.07,22879.14,22628.13,22707.96,6239.31978
2023-02-06 05:30:00,22706.66,22749.67,22636.05,22732.49,4922.71248
2023-02-06 05:45:00,22732.49,22777.6,22719.9,22774.76,2789.71957
2023-02-06 06:00:00,22773.91,22777.7,22731.89,22733.64,2199.87103
2023-02-06 06:15:00,22733.64,22786.97,22720.0,22786.91,2407.34441
2023-02-06 06:30:00,22786.91,22795.0,22745.01,22792.48,1714.02633
2023-02-06 06:45:00,22792.48,22803.6,22780.0,22783.44,2116.48052
2023-02-06 07:00:00,22783.44,22799.8,22753.03,22799.42,2138.99855
2023-02-06 07:15:00,22799.42,22840.64,22778.35,22826.57,2618.04238
2023-02-06 07:30:00,22826.57,22856.24,22817.55,22846.53,2166.0348
2023-02-06 07:45:00,22847.2,22887.99,22840.31,22879.69,2327.28677
2023-02-06 08:00:00,22880.91,22939.99,22875.5,22897.17,3576.3504
2023-02-06 08:15:00,22897.17,22899.92,22840.51,22843.31,2527.75573
2023-02-06 08:30:00,22842.61,22888.49,22833.65,22884.11,2108.7585
2023-02-06 08:45:00,22884.12,22887.09,22850.52,22862.99,2011.53238
2023-02-06 09:00:00,22862.53,22870.83,22848.13,22852.58,1849.78312
2023-02-06 09:15:00,22851.84,22858.79,22815.62,22824.57,2325.41136
2023-02-06 09:30:00,22824.57,22883.64,22822.0,22846.87,2362.03113
2023-02-06 09:45:00,22847.54,22852.98,22821.7,22837.98,1989.73283
2023-02-06 10:00:00,22837.49,22855.55,22819.23,22854.22,1870.96331
2023-02-06 10:15:00,22853.82,22870.0,22835.03,22849.54,1896.68239
2023-02-06 10:30:00,22848.88,22858.0,22804.33,22824.96,2781.70566
2023-02-06 10:45:00,22825.39,22844.68,22810.77,22842.41,1791.45787
2023-02-06 11:00:00,22842.86,22846.47,22770.69,22795.0,3206.49295
2023-02-06 11:15:00,22795.01,22807.74,22736.0,22752.91,2909.76658
2023-02-06 11:30:00,22754.09,22806.2,22735.46,22791.44,2521.99423
2023-02-06 11:45:00,22790.79,22895.0,22774.0,22878.23,4281.82609
2023-02-06 12:00:00,22878.23,22935.27,22856.56,22858.39,3963.91551
2023-02-06 12:15:00,22859.28,22869.87,22828.54,22868.21,2319.1833
2023-02-06 12:30:00,22868.21,22928.69,22852.15,22910.62,2653.89882
2023-02-06 12:45:00,22910.61,22929.0,22871.2,22885.94,2536.35885
2023-02-06 13:00:00,22885.44,22923.81,22877.52,22887.48,2211.73753
2023-02-06 13:15:00,22887.48,22909.17,22863.01,22866.66,2203.30932
2023-02-06 13:30:00,22866.66,22889.28,22848.0,22887.45,2362.90131
2023-02-06 13:45:00,22887.45,22889.65,22807.28,22828.79,3439.07623
2023-02-06 14:00:00,22828.79,22835.02,22802.0,22808.55,2590.58298
2023-02-06 14:15:00,22808.13,22853.9,22780.23,22822.42,3088.11391
2023-02-06 14:30:00,22822.01,22900.0,22783.81,22811.8,6386.90754
2023-02-06 14:45:00,22811.8,22870.17,22777.01,22842.47,5072.16982
2023-02-06 15:00:00,22842.47,22877.56,22819.77,22830.93,3796.02655
2023-02-06 15:15:00,22830.93,22832.92,22745.01,22775.96,4529.9076
2023-02-06 15:30:00,22775.8,22828.18,22753.77,22812.53,3307.47227
2023-02-06 15:45:00,22812.53,23054.66,22808.6,23041.39,8231.11869
2023-02-06 16:00:00,23042.86,23143.1,23011.0,23083.58,8626.90296
2023-02-06 16:15:00,23084.48,23158.25,23079.47,23080.27,5330.0131
2023-02-06 16:30:00,23081.6,23097.78,22921.25,22959.1,5871.15776
2023-02-06 16:45:00,22957.79,23030.0,22925.93,22999.62,4130.89592
2023-02-06 17:00:00,22998.82,23020.69,22974.0,22992.74,3411.80016
2023-02-06 17:15:00,22991.76,23014.51,22952.2,23003.91,2823.00899
2023-02-06 17:30:00,23002.78,23071.26,23001.08,23012.97,2847.98831
2023-02-06 17:45:00,23012.22,23067.79,23010.09,23035.78,2668.35645
2023-02-06 18:00:00,23035.78,23061.99,23010.0,23056.02,2661.15958
2023-02-06 18:15:00,23055.54,23076.66,22993.02,22998.65,2585.71686
2023-02-06 18:30:00,22997.94,23014.85,22953.89,22980.87,2898.66573
2023-02-06 18:45:00,22979.65,23021.8,22972.22,23018.13,2035.24772
2023-02-06 19:00:00,23018.7,23074.4,23012.86,23065.56,2296.0073
2023-02-06 19:15:00,23066.47,23124.98,23042.23,23064.86,3150.30816
2023-02-06 19:30:00,23065.3,23066.5,22980.59,23013.0,3106.19917
2023-02-06 19:45:00,23013.0,23036.05,22992.22,23031.03,2050.82081
2023-02-06 20:00:00,23030.29,23032.13,22972.4,22981.49,2112.20667
2023-02-06 20:15:00,22980.78,23030.0,22968.66,22984.64,2063.32256
2023-02-06 20:30:00,22984.12,23022.57,22963.12,23008.34,2147.97334
2023-02-06 20:45:00,23009.27,23019.86,22986.89,23005.84,1981.95261
2023-02-06 21:00:00,23004.61,23011.5,22963.76,22981.7,1575.73921
2023-02-06 21:15:00,22982.32,23006.1,22971.94,22978.75,1320.2515
2023-02-06 21:30:00,22978.75,22987.99,22963.79,22976.15,1058.15103
2023-02-06 21:45:00,22976.15,22978.12,22901.0,22915.05,2311.5669
2023-02-06 22:00:00,22915.05,22926.13,22840.0,22867.68,2707.04862
2023-02-06 22:15:00,22867.32,22904.31,22849.69,22885.37,1523.0932
2023-02-06 22:30:00,22885.37,22903.16,22872.2,22894.88,1092.38965
2023-02-06 22:45:00,22895.56,22923.64,22874.0,22879.37,1275.01945
2023-02-06 23:00:00,22879.93,22890.34,22671.28,22735.15,8061.30094
2023-02-06 23:15:00,22735.15,22739.79,22638.0,22720.7,6421.38911
2023-02-06 23:30:00,22722.22,22764.66,22673.6,22753.03,3383.33724
2023-02-06 23:45:00,22753.03,22784.0,22741.01,22762.52,2348.79485
2023-02-07 00:00:00,22762.52,22817.41,22745.78,22813.3,2724.78531
2023-02-07 00:15:00,22813.45,22826.03,22772.97,22817.59,2007.37243
2023-02-07 00:30:00,22818.4,22819.17,22756.58,22769.58,2095.9164
2023-02-07 00:45:00,22769.59,22822.49,22761.36,22795.13,1973.67789
2023-02-07 01:00:00,22795.72,22848.56,22791.0,22844.42,2392.86313
2023-02-07 01:15:00,22844.42,22864.28,22817.87,22855.13,1960.3263
2023-02-07 01:30:00,22855.86,22860.0,22824.84,22832.75,1798.71134
2023-02-07 01:45:00,22832.45,22864.0,22829.21,22849.16,1870.95088
2023-02-07 02:00:00,22849.16,22860.5,22809.04,22815.95,2066.32701
2023-02-07 02:15:00,22815.33,22839.0,22805.0,22825.61,1423.03563
2023-02-07 02:30:00,22825.35,22828.85,22808.51,22823.33,1489.09275
2023-02-07 02:45:00,22823.16,22889.61,22821.25,22883.71,2835.43792
2023-02-07 03:00:00,22883.71,22889.49,22856.37,22865.12,1755.09735
2023-02-07 03:15:00,22865.12,22883.75,22850.62,22874.4,2312.67031
2023-02-07 03:30:00,22874.4,22897.67,22860.83,22883.26,2990.35331
2023-02-07 03:45:00,22883.78,22894.81,22864.6,22877.99,1800.75078
2023-02-07 04:00:00,22877.99,22885.79,22866.43,22880.97,1653.19513
2023-02-07 04:15:00,22881.15,22900.0,22870.02,22891.29,2254.81921
2023-02-07 04:30:00,22891.1,22928.39,22861.45,22871.82,3717.07959
2023-02-07 04:45:00,22871.02,22886.18,22866.43,22870.35,1768.2331
2023-02-07 05:00:00,22870.94,22906.31,22864.37,22895.72,2204.86175
2023-02-07 05:15:00,22896.03,22949.05,22891.78,22925.17,2722.13859
2023-02-07 05:30:00,22925.17,22946.6,22907.96,22917.03,2203.95127
2023-02-07 05:45:00,22917.42,22949.74,22912.42,22936.72,2083.85263
2023-02-07 06:00:00,22935.92,22947.86,22920.32,22932.71,2022.61811
2023-02-07 06:15:00,22932.7,22986.71,22931.14,22972.25,3037.36671
2023-02-07 06:30:00,22972.47,22975.73,22927.63,22948.14,2193.74248
2023-02-07 06:45:00,22948.14,22949.6,22922.45,22927.38,1833.70038
2023-02-07 07:00:00,22926.9,22948.84,22912.03,22939.86,2037.1497
2023-02-07 07:15:00,22939.86,22960.83,22925.42,22932.2,2174.37465
2023-02-07 07:30:00,22932.2,22935.0,22888.11,22909.89,2632.22867
2023-02-07 07:45:00,22909.88,22921.75,22900.32,22910.91,1960.03796
2023-02-07 08:00:00,22910.91,22921.27,22870.57,22882.2,3905.59012
2023-02-07 08:15:00,22882.19,22904.71,22879.52,22897.38,2722.4125
2023-02-07 08:30:00,22897.38,22910.26,22886.72,22896.39,2264.13207
2023-02-07 08:45:00,22896.39,22903.59,22862.85,22872.67,2625.89281
2023-02-07 09:00:00,22872.95,22966.33,22871.12,22959.78,4245.44656
2023-02-07 09:15:00,22960.52,22965.53,22912.12,22924.96,3130.69038
2023-02-07 09:30:00,22924.53,22971.78,22919.61,22960.8,2777.98263
2023-02-07 09:45:00,22960.8,23044.86,22953.32,23011.79,4257.9181
2023-02-07 10:00:00,23010.93,23032.89,22971.84,23024.32,3224.5808
2023-02-07 10:15:00,23024.32,23064.56,23019.28,23041.42,3336.82773
2023-02-07 10:30:00,23041.42,23046.89,23003.66,23006.14,1956.95959
2023-02-07 10:45:00,23006.77,23007.04,22980.27,22983.51,1837.23157
2023-02-07 11:00:00,22984.04,23022.82,22976.1,22978.9,2350.57197
2023-02-07 11:15:00,22978.11,23004.64,22971.41,23002.14,1833.17112
2023-02-07 11:30:00,23002.18,23005.1,22965.01,22986.69,2239.85102
2023-02-07 11:45:00,22986.11,22995.02,22975.48,22977.24,1570.73346
2023-02-07 12:00:00,22977.24,23009.03,22963.63,22975.71,2556.49618
2023-02-07 12:15:00,22975.71,23017.0,22974.09,22996.2,2009.16264
2023-02-07 12:30:00,22996.2,23019.99,22977.3,23010.47,2041.35275
2023-02-07 12:45:00,23009.82,23035.74,22992.34,23023.67,2530.34906
2023-02-07 13:00:00,23023.67,23042.0,22996.89,23006.93,2130.72905
2023-02-07 13:15:00,23006.94,23020.23,22970.0,22974.92,2464.88294
2023-02-07 13:30:00,22974.92,23013.63,22938.13,22998.42,3772.13074
2023-02-07 13:45:00,22998.42,23007.19,22966.97,22982.54,2300.51918
2023-02-07 14:00:00,22982.65,22990.2,22961.69,22983.16,2551.30657
2023-02-07 14:15:00,22983.16,23016.0,22969.0,22972.69,2387.17263
2023-02-07 14:30:00,22972.69,23017.4,22932.0,23007.07,6881.96321
2023-02-07 14:45:00,23007.07,23018.46,22962.12,22976.86,4469.05451
2023-02-07 15:00:00,22976.85,22983.0,22926.66,22948.83,4489.00618
2023-02-07 15:15:00,22949.73,22971.97,22888.88,22904.64,4363.82639
2023-02-07 15:30:00,22904.64,22950.0,22876.35,22946.91,3728.22814
2023-02-07 15:45:00,22946.91,22955.6,22885.21,22904.89,3756.17097
2023-02-07 16:00:00,22904.89,22944.67,22894.96,22925.33,2723.81897
2023-02-07 16:15:00,22926.02,22945.0,22870.23,22936.96,3597.79681
2023-02-07 16:30:00,22937.79,23026.96,22933.82,22965.58,4156.55463
2023-02-07 16:45:00,22964.6,23015.62,22956.03,22977.98,3262.54897
2023-02-07 17:00:00,22977.98,22993.69,22963.1,22972.28,2458.44315
2023-02-07 17:15:00,22972.28,22972.93,22890.01,22900.5,3147.81686
2023-02-07 17:30:00,22900.51,23051.79,22892.0,23002.81,5234.15693
2023-02-07 17:45:00,23005.15,23337.0,23001.8,23282.92,14958.68332
2023-02-07 18:00:00,23282.92,23350.25,23126.77,23154.63,10685.6417
2023-02-07 18:15:00,23155.96,23168.03,22793.0,22793.63,13280.97705
2023-02-07 18:30:00,22793.63,22955.41,22769.05,22895.96,6053.6162
2023-02-07 18:45:00,22894.79,22937.48,22840.03,22932.28,5223.53481
2023-02-07 19:00:00,22931.98,23120.55,22921.88,23055.34,8319.43359
2023-02-07 19:15:00,23055.33,23106.07,23026.37,23059.81,5314.40105
2023-02-07 19:30:00,23059.12,23138.86,23046.1,23077.15,4841.7671
2023-02-07 19:45:00,23077.15,23113.2,23045.15,23091.9,3856.3022
2023-02-07 20:00:00,23092.87,23149.0,23029.11,23067.19,4806.99029
2023-02-07 20:15:00,23067.2,23197.72,23067.02,23192.02,4003.72332
2023-02-07 20:30:00,23193.02,23234.74,23147.03,23192.31,4858.79471
2023-02-07 20:45:00,23190.42,23250.0,23186.08,23194.36,4286.01032
2023-02-07 21:00:00,23194.36,23269.53,23191.72,23227.57,2990.70275
2023-02-07 21:15:00,23227.57,23258.7,23194.68,23237.42,2274.70712
2023-02-07 21:30:00,23238.67,23255.08,23176.8,23193.55,2630.28567
2023-02-07 21:45:00,23192.69,23221.4,23185.01,23196.25,1846.42722
2023-02-07 22:00:00,23196.25,23218.04,23141.56,23188.97,2323.95442
2023-02-07 22:15:00,23188.48,23203.74,23156.4,23175.49,1380.55852
2023-02-07 22:30:00,23174.83,23279.95,23168.24,23241.9,1803.19665
2023-02-07 22:45:00,23241.9,23309.29,23212.53,23228.69,2683.56828
2023-02-07 23:00:00,23228.15,23274.72,23228.09,23245.44,2517.79961
2023-02-07 23:15:00,23244.05,23288.41,23236.12,23275.2,1997.68157
2023-02-07 23:30:00,23274.81,23296.2,23238.82,23268.21,2010.12071
2023-02-07 23:45:00,23269.17,23280.0,23239.5,23240.46,1767.64808
2023-02-08 00:00:00,23242.42,23269.89,23228.83,23243.45,2434.98016
2023-02-08 00:15:00,23244.39,23273.87,23235.07,23256.72,2241.57486
2023-02-08 00:30:00,23256.72,23330.55,23232.0,23280.28,3958.14697
2023-02-08 00:45:00,23280.28,23361.64,23271.54,23326.4,3774.17775
2023-02-08 01:00:00,23326.4,23452.0,23302.21,23376.16,4398.00841
2023-02-08 01:15:00,23377.75,23428.02,23301.4,23313.16,3726.54894
2023-02-08 01:30:00,23313.16,23344.5,23289.42,23300.59,2808.61011
2023-02-08 01:45:00,23300.12,23308.82,23279.16,23287.66,1940.16228
2023-02-08 02:00:00,23287.66,23309.18,23266.0,23272.69,2294.50988
2023-02-08 02:15:00,23271.73,23299.75,23258.04,23287.95,1956.88437
2023-02-08 02:30:00,23287.95,23297.69,23268.16,23284.14,1655.50275
2023-02-08 02:45:00,23283.72,23285.48,23237.54,23244.6,1979.80219
2023-02-08 03:00:00,23244.6,23256.24,23235.06,23240.51,1851.52258
2023-02-08 03:15:00,23240.51,23273.1,23225.19,23263.18,2026.26372
2023-02-08 03:30:00,23263.17,23268.76,23252.76,23257.77,1479.79311
2023-02-08 03:45:00,23258.4,23279.25,23254.83,23255.34,1779.28781
2023-02-08 04:00:00,23255.34,23287.3,23254.63,23258.25,1711.1454
2023-02-08 04:15:00,23259.09,23278.39,23257.12,23271.73,1283.32069
2023-02-08 04:30:00,23272.08,23274.55,23240.01,23241.52,1492.37273
2023-02-08 04:45:00,23241.52,23259.81,23239.62,23246.71,1772.90972
2023-02-08 05:00:00,23246.71,23258.0,23237.1,23242.15,1771.43958
2023-02-08 05:15:00,23242.77,23246.91,23210.15,23219.94,2127.42635
2023-02-08 05:30:00,23219.94,23231.09,23183.17,23199.06,2914.75326
2023-02-08 05:45:00,23199.78,23237.51,23198.16,23224.39,1960.02347
2023-02-08 06:00:00,23223.74,23235.92,23188.01,23231.33,2566.69229
2023-02-08 06:15:00,23231.69,23236.9,23185.89,23205.48,2020.88194
2023-02-08 06:30:00,23204.87,23228.0,23200.01,23202.18,1903.44957
2023-02-08 06:45:00,23202.18,23210.56,23190.83,23198.27,1798.51772
2023-02-08 07:00:00,23198.83,23220.03,23184.05,23215.43,2254.94674
2023-02-08 07:15:00,23215.32,23239.33,23203.83,23228.93,2008.15235
2023-02-08 07:30:00,23228.93,23234.55,23200.11,23219.73,1883.85961
2023-02-08 07:45:00,23219.74,23236.99,23212.47,23232.68,1933.49177
2023-02-08 08:00:00,23233.23,23239.44,23187.66,23195.67,2725.71544
2023-02-08 08:15:00,23195.67,23219.76,23187.24,23187.58,2469.50773
2023-02-08 08:30:00,23187.58,23215.0,23163.0,23207.95,3113.15836
2023-02-08 08:45:00,23207.95,23212.88,23192.96,23205.96,1896.84803
2023-02-08 09:00:00,23206.4,23224.9,23184.12,23216.83,1982.6879
2023-02-08 09:15:00,23216.33,23224.06,23200.0,23205.28,1883.89236
2023-02-08 09:30:00,23204.44,23214.92,23185.0,23186.22,2051.84616
2023-02-08 09:45:00,23186.99,23203.34,23175.81,23202.9,2024.89619
2023-02-08 10:00:00,23202.9,23205.78,23146.73,23166.08,2502.64178
2023-02-08 10:15:00,23165.68,23184.65,23157.28,23176.61,1806.16211
2023-02-08 10:30:00,23176.62,23182.5,23132.21,23152.63,2787.708
2023-02-08 10:45:00,23153.12,23173.0,23150.0,23159.81,1623.79843
2023-02-08 11:00:00,23160.16,23169.71,23136.1,23165.86,2083.88705
2023-02-08 11:15:00,23165.86,23174.98,23153.85,23173.86,1628.38811
2023-02-08 11:30:00,23173.86,23184.63,23148.6,23152.09,1861.5821
2023-02-08 11:45:00,23151.36,23178.91,23142.51,23159.07,1991.08721
2023-02-08 12:00:00,23159.07,23197.97,23157.6,23192.53,2167.99487
2023-02-08 12:15:00,23191.72,23199.58,23167.41,23171.86,2042.31947
2023-02-08 12:30:00,23171.86,23191.73,23171.2,23176.6,1804.58406
2023-02-08 12:45:00,23176.15,23180.39,23085.89,23123.44,3974.11565
2023-02-08 13:00:00,23122.88,23141.8,23082.47,23116.56,4006.11567
2023-02-08 13:15:00,23117.43,23119.72,23060.01,23065.6,3760.8914
2023-02-08 13:30:00,23064.93,23131.16,23043.72,23128.69,3851.42511
2023-02-08 13:45:00,23128.69,23133.13,23099.08,23114.88,2615.22007
2023-02-08 14:00:00,23114.87,23114.87,23061.0,23075.95,2825.4952
2023-02-08 14:15:00,23075.95,23101.83,23039.29,23063.98,3003.8938
2023-02-08 14:30:00,23063.44,23132.36,23005.0,23114.16,6242.51475
2023-02-08 14:45:00,23112.93,23129.14,22990.14,23051.91,7013.12513
2023-02-08 15:00:00,23050.6,23051.91,22937.59,22942.82,6808.20864
2023-02-08 15:15:00,22942.82,23000.0,22922.0,22953.75,4484.44833
2023-02-08 15:30:00,22953.75,22955.0,22870.0,22903.25,5762.14582
2023-02-08 15:45:00,22902.07,22920.0,22857.0,22872.28,4804.92651
2023-02-08 16:00:00,22871.28,22889.99,22800.0,22808.7,6347.80525
2023-02-08 16:15:00,22808.7,22833.15,22665.85,22803.19,10091.32492
2023-02-08 16:30:00,22803.19,22892.71,22728.51,22863.92,6683.33138
2023-02-08 16:45:00,22865.04,22971.52,22837.91,22966.3,6190.89943
2023-02-08 17:00:00,22965.01,22970.21,22908.25,22930.24,4866.90027
2023-02-08 17:15:00,22930.24,23027.0,22912.24,23004.0,4435.90286
2023-02-08 17:30:00,23003.87,23012.74,22911.46,22946.5,4293.18173
2023-02-08 17:45:00,22945.33,23013.64,22937.32,23004.04,3587.54465
2023-02-08 18:00:00,23005.12,23042.95,22982.34,22992.41,3883.05783
2023-02-08 18:15:00,22992.41,23002.28,22936.03,22945.83,2797.73388
2023-02-08 18:30:00,22945.09,22949.99,22888.88,22913.83,3701.3719
2023-02-08 18:45:00,22913.83,22914.4,22832.53,22893.03,4098.38876
2023-02-08 19:00:00,22893.96,22924.62,22866.65,22892.16,3388.20336
2023-02-08 19:15:00,22893.46,22928.78,22856.74,22858.11,2730.52087
2023-02-08 19:30:00,22857.41,22886.14,22821.75,22856.63,3323.90243
2023-02-08 19:45:00,22856.63,22886.67,22829.75,22874.89,2587.6061
2023-02-08 20:00:00,22873.9,22882.59,22778.93,22806.56,4064.85478
2023-02-08 20:15:00,22806.56,22883.28,22803.0,22878.23,3189.67009
2023-02-08 20:30:00,22878.23,22909.83,22858.77,22885.13,2819.43283
2023-02-08 20:45:00,22884.16,22912.6,22824.7,22829.87,3917.7866
2023-02-08 21:00:00,22829.87,22897.0,22818.37,22891.67,2263.40001
2023-02-08 21:15:00,22891.01,22920.0,22887.85,22918.43,1534.18827
2023-02-08 21:30:00,22918.0,22969.39,22914.83,22965.27,1997.60381
2023-02-08 21:45:00,22964.22,22980.3,22925.81,22955.37,1581.28213
2023-02-08 22:00:00,22956.11,22967.92,22943.92,22952.52,1128.52128
2023-02-08 22:15:00,22952.92,22970.89,22942.86,22955.8,1183.81127
2023-02-08 22:30:00,22955.8,22974.04,22946.94,22959.09,1069.98757
2023-02-08 22:45:00,22958.53,22975.57,22915.72,22928.75,1547.72919
2023-02-08 23:00:00,22929.28,22953.16,22878.7,22888.13,3302.50227
2023-02-08 23:15:00,22888.64,22935.78,22873.6,22914.03,2405.22193
2023-02-08 23:30:00,22914.03,22957.74,22912.11,22950.51,1942.54294
2023-02-08 23:45:00,22949.9,22970.61,22926.47,22963.0,1789.70606
2023-02-09 00:00:00,22961.85,23011.39,22947.4,22953.98,3037.56164
2023-02-09 00:15:00,22953.29,22998.95,22926.35,22988.08,1722.24691
2023-02-09 00:30:00,22988.08,22989.61,22936.01,22941.12,1999.48939
2023-02-09 00:45:00,22941.82,22992.26,22936.38,22980.64,2375.60846
2023-02-09 01:00:00,22980.12,22993.9,22933.6,22959.66,2574.55491
2023-02-09 01:15:00,22960.52,22986.94,22941.57,22952.04,2244.46139
2023-02-09 01:30:00,22951.41,22984.57,22951.21,22968.71,1973.48319
2023-02-09 01:45:00,22968.16,22973.12,22942.07,22948.13,1663.49986
2023-02-09 02:00:00,22948.13,22956.92,22891.26,22893.06,2730.34161
2023-02-09 02:15:00,22893.05,22937.37,22890.0,22924.33,2245.25736
2023-02-09 02:30:00,22923.73,22944.97,22868.37,22885.14,2288.03193
2023-02-09 02:45:00,22885.14,22907.55,22801.15,22806.76,4604.78326
2023-02-09 03:00:00,22806.76,22816.77,22424.48,22572.22,16785.28324
2023-02-09 03:15:00,22574.22,22640.12,22486.63,22523.4,7598.25153
2023-02-09 03:30:00,22522.11,22563.82,22451.11,22549.16,6945.99548
2023-02-09 03:45:00,22549.16,22568.0,22491.89,22518.44,4365.31811
2023-02-09 04:00:00,22519.56,22545.98,22353.71,22529.05,7744.29258
2023-02-09 04:15:00,22527.61,22599.99,22520.04,22538.75,4720.59495
2023-02-09 04:30:00,22540.25,22611.56,22530.75,22600.13,3136.94638
2023-02-09 04:45:00,22600.17,22602.04,22546.9,22568.57,2339.51679
2023-02-09 05:00:00,22569.04,22596.01,22548.85,22564.6,2477.01959
2023-02-09 05:15:00,22565.06,22585.99,22533.84,22574.59,2679.80368
2023-02-09 05:30:00,22574.59,22611.0,22540.54,22603.76,3873.5958
2023-02-09 05:45:00,22603.76,22641.16,22571.01,22603.08,4239.6099
2023-02-09 06:00:00,22602.5,22626.21,22573.9,22592.77,3108.19487
2023-02-09 06:15:00,22592.78,22618.51,22584.45,22594.31,1897.00273
2023-02-09 06:30:00,22594.31,22612.46,22577.05,22610.74,2128.75726
